日期,时段,年,月,日,星期,是否周末,季度,小时,是否高峰时段,是否夜间,系统负荷-日前,非市场化机组出力-日前,平均出清价格-日前（元/MWh）,平均出清价格-实时（元/MWh）,datetime,新能源出力-日前
2024-05-14,22:00-23:00,2024,5,14,2,0,2,22,0,1,26866,23672.76,,,2024-05-14 22:00:00,3507.069
2024-05-14,23:00-24:00,2024,5,14,2,0,2,23,0,1,25958,22590.271,,,2024-05-14 23:00:00,3273.65
2024-05-15,00:00-01:00,2024,5,15,3,0,2,0,0,1,26211,21344.092,,,2024-05-15 00:00:00,3001.212
2024-05-15,01:00-02:00,2024,5,15,3,0,2,1,0,1,25317,21287.442,,,2024-05-15 01:00:00,2663.005
2024-05-15,02:00-03:00,2024,5,15,3,0,2,2,0,1,24726,20475.547,,,2024-05-15 02:00:00,2200.657
2024-05-15,03:00-04:00,2024,5,15,3,0,2,3,0,1,24400,20554.996,,,2024-05-15 03:00:00,1777.367
2024-05-15,04:00-05:00,2024,5,15,3,0,2,4,0,1,24738,20816.422,,,2024-05-15 04:00:00,1602.472
2024-05-15,05:00-06:00,2024,5,15,3,0,2,5,0,1,26460,21775.62,,,2024-05-15 05:00:00,2425.622
2024-05-15,06:00-07:00,2024,5,15,3,0,2,6,0,1,27571,24612.593,,,2024-05-15 06:00:00,5885.791
2024-05-15,07:00-08:00,2024,5,15,3,0,2,7,0,0,29145,24901.616,,,2024-05-15 07:00:00,10761.52
2024-05-15,08:00-09:00,2024,5,15,3,0,2,8,1,0,30718,25280.381,,,2024-05-15 08:00:00,15571.733
2024-05-15,09:00-10:00,2024,5,15,3,0,2,9,1,0,31312,23178.761,,,2024-05-15 09:00:00,19295.83
2024-05-15,10:00-11:00,2024,5,15,3,0,2,10,1,0,31663,21237.6,,,2024-05-15 10:00:00,21507.502
2024-05-15,11:00-12:00,2024,5,15,3,0,2,11,1,0,29566,21179.818,,,2024-05-15 11:00:00,22293.401
2024-05-15,12:00-13:00,2024,5,15,3,0,2,12,1,0,29998,20738.588,,,2024-05-15 12:00:00,22225.336
2024-05-15,13:00-14:00,2024,5,15,3,0,2,13,1,0,29815,20937.268,,,2024-05-15 13:00:00,21157.671
2024-05-15,14:00-15:00,2024,5,15,3,0,2,14,1,0,30091,20842.391,,,2024-05-15 14:00:00,18794.413
2024-05-15,15:00-16:00,2024,5,15,3,0,2,15,1,0,30523,21947.834,,,2024-05-15 15:00:00,14964.817
2024-05-15,16:00-17:00,2024,5,15,3,0,2,16,1,0,30853,26007.929,,,2024-05-15 16:00:00,10240.971
2024-05-15,17:00-18:00,2024,5,15,3,0,2,17,1,0,29858,27977.937,,,2024-05-15 17:00:00,6026.855
2024-05-15,18:00-19:00,2024,5,15,3,0,2,18,1,0,29510,27886.428,,,2024-05-15 18:00:00,3925.179
2024-05-15,19:00-20:00,2024,5,15,3,0,2,19,1,0,29936,28044.777,,,2024-05-15 19:00:00,3804.692
2024-05-15,20:00-21:00,2024,5,15,3,0,2,20,1,0,29287,27492.039,,,2024-05-15 20:00:00,3677.276
2024-05-15,21:00-22:00,2024,5,15,3,0,2,21,0,0,27467,26111.763,,,2024-05-15 21:00:00,3413.541
2024-05-15,22:00-23:00,2024,5,15,3,0,2,22,0,1,25982,23577.722,,,2024-05-15 22:00:00,3064.487
2024-05-15,23:00-24:00,2024,5,15,3,0,2,23,0,1,24962,22437.643,,,2024-05-15 23:00:00,2742.429
2024-05-16,00:00-01:00,2024,5,16,4,0,2,0,0,1,25878,21833.567,,,2024-05-16 00:00:00,2119.858
2024-05-16,01:00-02:00,2024,5,16,4,0,2,1,0,1,25023,21532.282,,,2024-05-16 01:00:00,1764.885
2024-05-16,02:00-03:00,2024,5,16,4,0,2,2,0,1,24458,21063.924,,,2024-05-16 02:00:00,1544.545
2024-05-16,03:00-04:00,2024,5,16,4,0,2,3,0,1,24200,20972.552,,,2024-05-16 03:00:00,1438.887
2024-05-16,04:00-05:00,2024,5,16,4,0,2,4,0,1,24562,21167.032,,,2024-05-16 04:00:00,1426.896
2024-05-16,05:00-06:00,2024,5,16,4,0,2,5,0,1,26283,22109.624,,,2024-05-16 05:00:00,1874.331
2024-05-16,06:00-07:00,2024,5,16,4,0,2,6,0,1,27503,24629.948,,,2024-05-16 06:00:00,4730.65
2024-05-16,07:00-08:00,2024,5,16,4,0,2,7,0,0,29089,25190.866,,,2024-05-16 07:00:00,9264.426
2024-05-16,08:00-09:00,2024,5,16,4,0,2,8,1,0,30561,25407.081,,,2024-05-16 08:00:00,13825.135
2024-05-16,09:00-10:00,2024,5,16,4,0,2,9,1,0,31119,23246.913,,,2024-05-16 09:00:00,17156.628
2024-05-16,10:00-11:00,2024,5,16,4,0,2,10,1,0,31460,21150.34,,,2024-05-16 10:00:00,19124.323
2024-05-16,11:00-12:00,2024,5,16,4,0,2,11,1,0,29378,21017.468,,,2024-05-16 11:00:00,19875.032
2024-05-16,12:00-13:00,2024,5,16,4,0,2,12,1,0,29428,20518.408,,,2024-05-16 12:00:00,19865.495
2024-05-16,13:00-14:00,2024,5,16,4,0,2,13,1,0,29609,20590.825,,,2024-05-16 13:00:00,18844.655
2024-05-16,14:00-15:00,2024,5,16,4,0,2,14,1,0,29614,20475.063,,,2024-05-16 14:00:00,16531.134
2024-05-16,15:00-16:00,2024,5,16,4,0,2,15,1,0,30061,21697.405,,,2024-05-16 15:00:00,12940.773
2024-05-16,16:00-17:00,2024,5,16,4,0,2,16,1,0,30482,25349.285,,,2024-05-16 16:00:00,8685.724
2024-05-16,17:00-18:00,2024,5,16,4,0,2,17,1,0,30035,27542.441,,,2024-05-16 17:00:00,5172.055
2024-05-16,18:00-19:00,2024,5,16,4,0,2,18,1,0,29614,27120.357,,,2024-05-16 18:00:00,3799.712
2024-05-16,19:00-20:00,2024,5,16,4,0,2,19,1,0,30245,27148.658,,,2024-05-16 19:00:00,4239.35
2024-05-16,20:00-21:00,2024,5,16,4,0,2,20,1,0,29641,26701.08,,,2024-05-16 20:00:00,4577.534
2024-05-16,21:00-22:00,2024,5,16,4,0,2,21,0,0,28090,25320.568,,,2024-05-16 21:00:00,4735.969
2024-05-16,22:00-23:00,2024,5,16,4,0,2,22,0,1,26575,23027.601,,,2024-05-16 22:00:00,4786.332
2024-05-16,23:00-24:00,2024,5,16,4,0,2,23,0,1,25383,21910.142,,,2024-05-16 23:00:00,4732.305
2024-05-17,00:00-01:00,2024,5,17,5,0,2,0,0,1,26977,22820.148,,,2024-05-17 00:00:00,4757.215
2024-05-17,01:00-02:00,2024,5,17,5,0,2,1,0,1,26086,22042.009,,,2024-05-17 01:00:00,4666.64
2024-05-17,02:00-03:00,2024,5,17,5,0,2,2,0,1,25515,21587.272,,,2024-05-17 02:00:00,4538.791
2024-05-17,03:00-04:00,2024,5,17,5,0,2,3,0,1,25200,21538.472,,,2024-05-17 03:00:00,4361.495
2024-05-17,04:00-05:00,2024,5,17,5,0,2,4,0,1,25772,21997.412,,,2024-05-17 04:00:00,4129.337
2024-05-17,05:00-06:00,2024,5,17,5,0,2,5,0,1,27391,22539.351,,,2024-05-17 05:00:00,4242.418
2024-05-17,06:00-07:00,2024,5,17,5,0,2,6,0,1,28351,24714.104,,,2024-05-17 06:00:00,6689.099
2024-05-17,07:00-08:00,2024,5,17,5,0,2,7,0,0,29754,25547.673,,,2024-05-17 07:00:00,10713.196
2024-05-17,08:00-09:00,2024,5,17,5,0,2,8,1,0,31506,25991.252,,,2024-05-17 08:00:00,15023.667
2024-05-17,09:00-10:00,2024,5,17,5,0,2,9,1,0,32578,23990.972,,,2024-05-17 09:00:00,18298.178
2024-05-17,10:00-11:00,2024,5,17,5,0,2,10,1,0,33283,22077.172,,,2024-05-17 10:00:00,20090.056
2024-05-17,11:00-12:00,2024,5,17,5,0,2,11,1,0,31354,21875.512,,,2024-05-17 11:00:00,20641.222
2024-05-17,12:00-13:00,2024,5,17,5,0,2,12,1,0,31775,21363.372,,,2024-05-17 12:00:00,20416.759
2024-05-17,13:00-14:00,2024,5,17,5,0,2,13,1,0,31850,21467.142,,,2024-05-17 13:00:00,19296.438
2024-05-17,14:00-15:00,2024,5,17,5,0,2,14,1,0,32015,21358.458,,,2024-05-17 14:00:00,16950.662
2024-05-17,15:00-16:00,2024,5,17,5,0,2,15,1,0,32658,22623.049,,,2024-05-17 15:00:00,13214.887
2024-05-17,16:00-17:00,2024,5,17,5,0,2,16,1,0,32876,26192.945,,,2024-05-17 16:00:00,8724.998
2024-05-17,17:00-18:00,2024,5,17,5,0,2,17,1,0,31982,28030.367,,,2024-05-17 17:00:00,4999.279
2024-05-17,18:00-19:00,2024,5,17,5,0,2,18,1,0,31584,27972.86,,,2024-05-17 18:00:00,3569.804
2024-05-17,19:00-20:00,2024,5,17,5,0,2,19,1,0,32247,28193.662,,,2024-05-17 19:00:00,4002.924
2024-05-17,20:00-21:00,2024,5,17,5,0,2,20,1,0,31661,27511.08,,,2024-05-17 20:00:00,4279.369
2024-05-17,21:00-22:00,2024,5,17,5,0,2,21,0,0,29709,26012.119,,,2024-05-17 21:00:00,4318.808
2024-05-17,22:00-23:00,2024,5,17,5,0,2,22,0,1,28010,23802.372,,,2024-05-17 22:00:00,4256.938
2024-05-17,23:00-24:00,2024,5,17,5,0,2,23,0,1,26554,22991.47,,,2024-05-17 23:00:00,4058.951
2024-05-18,00:00-01:00,2024,5,18,6,1,2,0,0,1,28102,21335.839,,,2024-05-18 00:00:00,4161.412
2024-05-18,01:00-02:00,2024,5,18,6,1,2,1,0,1,27255,20859.354,,,2024-05-18 01:00:00,3913.129
2024-05-18,02:00-03:00,2024,5,18,6,1,2,2,0,1,26424,20405.69,,,2024-05-18 02:00:00,3646.393
2024-05-18,03:00-04:00,2024,5,18,6,1,2,3,0,1,25781,19943.592,,,2024-05-18 03:00:00,3367.245
2024-05-18,04:00-05:00,2024,5,18,6,1,2,4,0,1,26034,20173.0,,,2024-05-18 04:00:00,3092.839
2024-05-18,05:00-06:00,2024,5,18,6,1,2,5,0,1,27286,20665.424,,,2024-05-18 05:00:00,3272.131
2024-05-18,06:00-07:00,2024,5,18,6,1,2,6,0,1,28159,21030.855,,,2024-05-18 06:00:00,5725.855
2024-05-18,07:00-08:00,2024,5,18,6,1,2,7,0,0,29900,21772.81,,,2024-05-18 07:00:00,9726.356
2024-05-18,08:00-09:00,2024,5,18,6,1,2,8,1,0,31397,22133.823,,,2024-05-18 08:00:00,14102.633
2024-05-18,09:00-10:00,2024,5,18,6,1,2,9,1,0,32337,21252.682,,,2024-05-18 09:00:00,17535.973
2024-05-18,10:00-11:00,2024,5,18,6,1,2,10,1,0,33318,18826.549,,,2024-05-18 10:00:00,19423.607
2024-05-18,11:00-12:00,2024,5,18,6,1,2,11,1,0,32259,18630.1,,,2024-05-18 11:00:00,20005.857
2024-05-18,12:00-13:00,2024,5,18,6,1,2,12,1,0,32579,18056.07,,,2024-05-18 12:00:00,19731.914
2024-05-18,13:00-14:00,2024,5,18,6,1,2,13,1,0,32919,18035.148,,,2024-05-18 13:00:00,18210.623
2024-05-18,14:00-15:00,2024,5,18,6,1,2,14,1,0,33123,17740.523,,,2024-05-18 14:00:00,15337.121
2024-05-18,15:00-16:00,2024,5,18,6,1,2,15,1,0,33251,19385.702,,,2024-05-18 15:00:00,11529.017
2024-05-18,16:00-17:00,2024,5,18,6,1,2,16,1,0,32964,23227.441,,,2024-05-18 16:00:00,7235.824
2024-05-18,17:00-18:00,2024,5,18,6,1,2,17,1,0,31626,24826.779,,,2024-05-18 17:00:00,3748.696
2024-05-18,18:00-19:00,2024,5,18,6,1,2,18,1,0,31545,24736.349,,,2024-05-18 18:00:00,2266.279
2024-05-18,19:00-20:00,2024,5,18,6,1,2,19,1,0,32611,24982.473,,,2024-05-18 19:00:00,2303.463
2024-05-18,20:00-21:00,2024,5,18,6,1,2,20,1,0,32761,24745.869,,,2024-05-18 20:00:00,2342.341
2024-05-18,21:00-22:00,2024,5,18,6,1,2,21,0,0,30994,23382.145,,,2024-05-18 21:00:00,2292.566
2024-05-18,22:00-23:00,2024,5,18,6,1,2,22,0,1,29235,20790.52,,,2024-05-18 22:00:00,2196.548
2024-05-18,23:00-24:00,2024,5,18,6,1,2,23,0,1,27747,18115.011,,,2024-05-18 23:00:00,2019.416
2024-05-19,00:00-01:00,2024,5,19,7,1,2,0,0,1,28176,16687.034,,,2024-05-19 00:00:00,1763.74
2024-05-19,01:00-02:00,2024,5,19,7,1,2,1,0,1,27142,16267.355,,,2024-05-19 01:00:00,1640.249
2024-05-19,02:00-03:00,2024,5,19,7,1,2,2,0,1,26240,15723.66,,,2024-05-19 02:00:00,1559.679
2024-05-19,03:00-04:00,2024,5,19,7,1,2,3,0,1,25826,15486.829,,,2024-05-19 03:00:00,1497.137
2024-05-19,04:00-05:00,2024,5,19,7,1,2,4,0,1,25828,15469.887,,,2024-05-19 04:00:00,1422.113
2024-05-19,05:00-06:00,2024,5,19,7,1,2,5,0,1,27008,16034.112,,,2024-05-19 05:00:00,1667.287
2024-05-19,06:00-07:00,2024,5,19,7,1,2,6,0,1,27944,17656.511,,,2024-05-19 06:00:00,3446.204
2024-05-19,07:00-08:00,2024,5,19,7,1,2,7,0,0,29363,17628.606,,,2024-05-19 07:00:00,6203.568
2024-05-19,08:00-09:00,2024,5,19,7,1,2,8,1,0,30866,17504.385,,,2024-05-19 08:00:00,9107.144
2024-05-19,09:00-10:00,2024,5,19,7,1,2,9,1,0,31795,15779.65,,,2024-05-19 09:00:00,11331.734
2024-05-19,10:00-11:00,2024,5,19,7,1,2,10,1,0,32500,15144.412,,,2024-05-19 10:00:00,12605.512
2024-05-19,11:00-12:00,2024,5,19,7,1,2,11,1,0,30754,14897.692,,,2024-05-19 11:00:00,12949.947
2024-05-19,12:00-13:00,2024,5,19,7,1,2,12,1,0,31208,14240.793,,,2024-05-19 12:00:00,12537.284
2024-05-19,13:00-14:00,2024,5,19,7,1,2,13,1,0,31208,14214.761,,,2024-05-19 13:00:00,10995.024
2024-05-19,14:00-15:00,2024,5,19,7,1,2,14,1,0,31213,15058.449,,,2024-05-19 14:00:00,8816.626
2024-05-19,15:00-16:00,2024,5,19,7,1,2,15,1,0,31579,15670.309,,,2024-05-19 15:00:00,6503.774
2024-05-19,16:00-17:00,2024,5,19,7,1,2,16,1,0,31789,18705.73,,,2024-05-19 16:00:00,4089.613
2024-05-19,17:00-18:00,2024,5,19,7,1,2,17,1,0,30741,21385.925,,,2024-05-19 17:00:00,2015.942
2024-05-19,18:00-19:00,2024,5,19,7,1,2,18,1,0,30570,21279.067,,,2024-05-19 18:00:00,1014.937
2024-05-19,19:00-20:00,2024,5,19,7,1,2,19,1,0,31393,21600.69,,,2024-05-19 19:00:00,1025.872
2024-05-19,20:00-21:00,2024,5,19,7,1,2,20,1,0,31093,21179.582,,,2024-05-19 20:00:00,1004.347
2024-05-19,21:00-22:00,2024,5,19,7,1,2,21,0,0,29628,19361.941,,,2024-05-19 21:00:00,932.772
2024-05-19,22:00-23:00,2024,5,19,7,1,2,22,0,1,28101,17828.005,,,2024-05-19 22:00:00,885.498
2024-05-19,23:00-24:00,2024,5,19,7,1,2,23,0,1,26682,17124.756,,,2024-05-19 23:00:00,839.295
2024-05-20,00:00-01:00,2024,5,20,1,0,2,0,0,1,27545,16888.198,,,2024-05-20 00:00:00,973.528
2024-05-20,01:00-02:00,2024,5,20,1,0,2,1,0,1,26439,15956.393,,,2024-05-20 01:00:00,970.931
2024-05-20,02:00-03:00,2024,5,20,1,0,2,2,0,1,25626,15318.094,,,2024-05-20 02:00:00,1002.556
2024-05-20,03:00-04:00,2024,5,20,1,0,2,3,0,1,25200,14909.141,,,2024-05-20 03:00:00,1068.987
2024-05-20,04:00-05:00,2024,5,20,1,0,2,4,0,1,25532,15148.288,,,2024-05-20 04:00:00,1155.985
2024-05-20,05:00-06:00,2024,5,20,1,0,2,5,0,1,27139,17065.232,,,2024-05-20 05:00:00,1385.19
2024-05-20,06:00-07:00,2024,5,20,1,0,2,6,0,1,28492,18057.305,,,2024-05-20 06:00:00,2299.979
2024-05-20,07:00-08:00,2024,5,20,1,0,2,7,0,0,30066,18675.811,,,2024-05-20 07:00:00,3662.649
2024-05-20,08:00-09:00,2024,5,20,1,0,2,8,1,0,31955,19421.062,,,2024-05-20 08:00:00,5029.772
2024-05-20,09:00-10:00,2024,5,20,1,0,2,9,1,0,32841,18444.839,,,2024-05-20 09:00:00,6273.686
2024-05-20,10:00-11:00,2024,5,20,1,0,2,10,1,0,33500,16703.385,,,2024-05-20 10:00:00,7502.337
2024-05-20,11:00-12:00,2024,5,20,1,0,2,11,1,0,31687,14888.223,,,2024-05-20 11:00:00,8316.063
2024-05-20,12:00-13:00,2024,5,20,1,0,2,12,1,0,32071,14939.917,,,2024-05-20 12:00:00,8620.422
2024-05-20,13:00-14:00,2024,5,20,1,0,2,13,1,0,32207,15377.701,,,2024-05-20 13:00:00,8527.566
2024-05-20,14:00-15:00,2024,5,20,1,0,2,14,1,0,32410,16511.589,,,2024-05-20 14:00:00,7886.255
2024-05-20,15:00-16:00,2024,5,20,1,0,2,15,1,0,32968,18023.818,,,2024-05-20 15:00:00,6535.986
2024-05-20,16:00-17:00,2024,5,20,1,0,2,16,1,0,32912,20819.1,,,2024-05-20 16:00:00,4744.43
2024-05-20,17:00-18:00,2024,5,20,1,0,2,17,1,0,31587,21195.243,,,2024-05-20 17:00:00,2996.333
2024-05-20,18:00-19:00,2024,5,20,1,0,2,18,1,0,31090,20953.166,,,2024-05-20 18:00:00,2092.171
2024-05-20,19:00-20:00,2024,5,20,1,0,2,19,1,0,31983,21561.677,,,2024-05-20 19:00:00,2154.417
2024-05-20,20:00-21:00,2024,5,20,1,0,2,20,1,0,31720,20981.901,,,2024-05-20 20:00:00,2161.444
2024-05-20,21:00-22:00,2024,5,20,1,0,2,21,0,0,30081,19416.422,,,2024-05-20 21:00:00,2082.574
2024-05-20,22:00-23:00,2024,5,20,1,0,2,22,0,1,28308,17688.206,,,2024-05-20 22:00:00,2010.012
2024-05-20,23:00-24:00,2024,5,20,1,0,2,23,0,1,27015,16896.532,,,2024-05-20 23:00:00,1915.574
2024-05-21,00:00-01:00,2024,5,21,2,0,2,0,0,1,27333,19433.03,,,2024-05-21 00:00:00,1763.285
2024-05-21,01:00-02:00,2024,5,21,2,0,2,1,0,1,26342,19059.034,,,2024-05-21 01:00:00,1694.388
2024-05-21,02:00-03:00,2024,5,21,2,0,2,2,0,1,25675,18583.942,,,2024-05-21 02:00:00,1672.184
2024-05-21,03:00-04:00,2024,5,21,2,0,2,3,0,1,25300,18396.55,,,2024-05-21 03:00:00,1680.828
2024-05-21,04:00-05:00,2024,5,21,2,0,2,4,0,1,25684,18391.563,,,2024-05-21 04:00:00,1691.095
2024-05-21,05:00-06:00,2024,5,21,2,0,2,5,0,1,27385,18903.432,,,2024-05-21 05:00:00,1955.46
2024-05-21,06:00-07:00,2024,5,21,2,0,2,6,0,1,28445,20626.956,,,2024-05-21 06:00:00,3557.816
2024-05-21,07:00-08:00,2024,5,21,2,0,2,7,0,0,30063,20485.232,,,2024-05-21 07:00:00,6072.948
2024-05-21,08:00-09:00,2024,5,21,2,0,2,8,1,0,31941,20343.826,,,2024-05-21 08:00:00,8863.269
2024-05-21,09:00-10:00,2024,5,21,2,0,2,9,1,0,32680,19389.652,,,2024-05-21 09:00:00,11303.17
2024-05-21,10:00-11:00,2024,5,21,2,0,2,10,1,0,33310,17875.63,,,2024-05-21 10:00:00,13257.046
2024-05-21,11:00-12:00,2024,5,21,2,0,2,11,1,0,31550,17208.075,,,2024-05-21 11:00:00,14215.406
2024-05-21,12:00-13:00,2024,5,21,2,0,2,12,1,0,31685,16469.599,,,2024-05-21 12:00:00,14257.562
2024-05-21,13:00-14:00,2024,5,21,2,0,2,13,1,0,31817,16567.81,,,2024-05-21 13:00:00,13344.311
2024-05-21,14:00-15:00,2024,5,21,2,0,2,14,1,0,32261,16742.617,,,2024-05-21 14:00:00,11472.169
2024-05-21,15:00-16:00,2024,5,21,2,0,2,15,1,0,32945,17940.871,,,2024-05-21 15:00:00,8845.396
2024-05-21,16:00-17:00,2024,5,21,2,0,2,16,1,0,33058,22505.435,,,2024-05-21 16:00:00,5788.247
2024-05-21,17:00-18:00,2024,5,21,2,0,2,17,1,0,31890,23202.014,,,2024-05-21 17:00:00,3017.514
2024-05-21,18:00-19:00,2024,5,21,2,0,2,18,1,0,31478,23361.196,,,2024-05-21 18:00:00,1533.848
2024-05-21,19:00-20:00,2024,5,21,2,0,2,19,1,0,32013,23819.108,,,2024-05-21 19:00:00,1531.57
2024-05-21,20:00-21:00,2024,5,21,2,0,2,20,1,0,31524,23321.885,,,2024-05-21 20:00:00,1514.99
2024-05-21,21:00-22:00,2024,5,21,2,0,2,21,0,0,29829,21874.041,,,2024-05-21 21:00:00,1400.739
2024-05-21,22:00-23:00,2024,5,21,2,0,2,22,0,1,28703,21037.526,,,2024-05-21 22:00:00,1252.704
2024-05-21,23:00-24:00,2024,5,21,2,0,2,23,0,1,27760,20664.202,,,2024-05-21 23:00:00,1072.455
2024-05-22,00:00-01:00,2024,5,22,3,0,2,0,0,1,28120,20845.802,,,2024-05-22 00:00:00,678.043
2024-05-22,01:00-02:00,2024,5,22,3,0,2,1,0,1,27057,20174.732,,,2024-05-22 01:00:00,586.03
2024-05-22,02:00-03:00,2024,5,22,3,0,2,2,0,1,26360,19176.392,,,2024-05-22 02:00:00,519.442
2024-05-22,03:00-04:00,2024,5,22,3,0,2,3,0,1,25900,19068.032,,,2024-05-22 03:00:00,465.446
2024-05-22,04:00-05:00,2024,5,22,3,0,2,4,0,1,26279,19114.062,,,2024-05-22 04:00:00,440.82
2024-05-22,05:00-06:00,2024,5,22,3,0,2,5,0,1,27859,20154.295,,,2024-05-22 05:00:00,788.857
2024-05-22,06:00-07:00,2024,5,22,3,0,2,6,0,1,28998,22011.906,,,2024-05-22 06:00:00,2950.996
2024-05-22,07:00-08:00,2024,5,22,3,0,2,7,0,0,30780,21938.899,,,2024-05-22 07:00:00,6307.618
2024-05-22,08:00-09:00,2024,5,22,3,0,2,8,1,0,32738,22639.838,,,2024-05-22 08:00:00,9964.671
2024-05-22,09:00-10:00,2024,5,22,3,0,2,9,1,0,33770,21736.734,,,2024-05-22 09:00:00,12894.642
2024-05-22,10:00-11:00,2024,5,22,3,0,2,10,1,0,34432,19314.478,,,2024-05-22 10:00:00,14876.432
2024-05-22,11:00-12:00,2024,5,22,3,0,2,11,1,0,32655,18549.639,,,2024-05-22 11:00:00,15682.528
2024-05-22,12:00-13:00,2024,5,22,3,0,2,12,1,0,32973,17740.237,,,2024-05-22 12:00:00,15497.909
2024-05-22,13:00-14:00,2024,5,22,3,0,2,13,1,0,32961,17767.005,,,2024-05-22 13:00:00,14264.801
2024-05-22,14:00-15:00,2024,5,22,3,0,2,14,1,0,33274,17386.362,,,2024-05-22 14:00:00,11980.636
2024-05-22,15:00-16:00,2024,5,22,3,0,2,15,1,0,33564,18097.748,,,2024-05-22 15:00:00,8995.268
2024-05-22,16:00-17:00,2024,5,22,3,0,2,16,1,0,33435,22719.426,,,2024-05-22 16:00:00,5485.495
2024-05-22,17:00-18:00,2024,5,22,3,0,2,17,1,0,32004,24458.595,,,2024-05-22 17:00:00,2328.578
2024-05-22,18:00-19:00,2024,5,22,3,0,2,18,1,0,31799,25021.412,,,2024-05-22 18:00:00,714.811
2024-05-22,19:00-20:00,2024,5,22,3,0,2,19,1,0,32432,25562.292,,,2024-05-22 19:00:00,757.51
2024-05-22,20:00-21:00,2024,5,22,3,0,2,20,1,0,32272,25149.637,,,2024-05-22 20:00:00,922.376
2024-05-22,21:00-22:00,2024,5,22,3,0,2,21,0,0,30534,23940.451,,,2024-05-22 21:00:00,1053.601
2024-05-22,22:00-23:00,2024,5,22,3,0,2,22,0,1,29026,22513.597,,,2024-05-22 22:00:00,1141.95
2024-05-22,23:00-24:00,2024,5,22,3,0,2,23,0,1,28010,21646.868,,,2024-05-22 23:00:00,1126.592
2024-05-23,00:00-01:00,2024,5,23,4,0,2,0,0,1,28116,21650.502,,,2024-05-23 00:00:00,1029.402
2024-05-23,01:00-02:00,2024,5,23,4,0,2,1,0,1,27176,20561.693,,,2024-05-23 01:00:00,984.061
2024-05-23,02:00-03:00,2024,5,23,4,0,2,2,0,1,26441,20007.952,,,2024-05-23 02:00:00,928.14
2024-05-23,03:00-04:00,2024,5,23,4,0,2,3,0,1,26000,19552.078,,,2024-05-23 03:00:00,869.705
2024-05-23,04:00-05:00,2024,5,23,4,0,2,4,0,1,26455,19904.578,,,2024-05-23 04:00:00,818.561
2024-05-23,05:00-06:00,2024,5,23,4,0,2,5,0,1,27822,20985.118,,,2024-05-23 05:00:00,1160.671
2024-05-23,06:00-07:00,2024,5,23,4,0,2,6,0,1,28925,22032.516,,,2024-05-23 06:00:00,3510.433
2024-05-23,07:00-08:00,2024,5,23,4,0,2,7,0,0,30592,22315.389,,,2024-05-23 07:00:00,7284.985
2024-05-23,08:00-09:00,2024,5,23,4,0,2,8,1,0,32823,23247.702,,,2024-05-23 08:00:00,11371.973
2024-05-23,09:00-10:00,2024,5,23,4,0,2,9,1,0,33742,22430.011,,,2024-05-23 09:00:00,14637.682
2024-05-23,10:00-11:00,2024,5,23,4,0,2,10,1,0,34600,20792.8,,,2024-05-23 10:00:00,16761.266
2024-05-23,11:00-12:00,2024,5,23,4,0,2,11,1,0,32742,20009.262,,,2024-05-23 11:00:00,17570.136
2024-05-23,12:00-13:00,2024,5,23,4,0,2,12,1,0,33398,19157.255,,,2024-05-23 12:00:00,17374.186
2024-05-23,13:00-14:00,2024,5,23,4,0,2,13,1,0,33317,19186.353,,,2024-05-23 13:00:00,16193.052
2024-05-23,14:00-15:00,2024,5,23,4,0,2,14,1,0,33196,18730.322,,,2024-05-23 14:00:00,13915.99
2024-05-23,15:00-16:00,2024,5,23,4,0,2,15,1,0,33448,19068.921,,,2024-05-23 15:00:00,10524.289
2024-05-23,16:00-17:00,2024,5,23,4,0,2,16,1,0,33448,23236.631,,,2024-05-23 16:00:00,6462.126
2024-05-23,17:00-18:00,2024,5,23,4,0,2,17,1,0,32047,24972.856,,,2024-05-23 17:00:00,2857.582
2024-05-23,18:00-19:00,2024,5,23,4,0,2,18,1,0,31502,25066.598,,,2024-05-23 18:00:00,1201.921
2024-05-23,19:00-20:00,2024,5,23,4,0,2,19,1,0,32531,25454.192,,,2024-05-23 19:00:00,1586.983
2024-05-23,20:00-21:00,2024,5,23,4,0,2,20,1,0,32531,25075.512,,,2024-05-23 20:00:00,2047.869
2024-05-23,21:00-22:00,2024,5,23,4,0,2,21,0,0,30595,23674.82,,,2024-05-23 21:00:00,2322.215
2024-05-23,22:00-23:00,2024,5,23,4,0,2,22,0,1,28872,21240.352,,,2024-05-23 22:00:00,2449.769
2024-05-23,23:00-24:00,2024,5,23,4,0,2,23,0,1,27511,20341.482,,,2024-05-23 23:00:00,2433.579
2024-05-24,00:00-01:00,2024,5,24,5,0,2,0,0,1,28374,19848.706,,,2024-05-24 00:00:00,2207.08
2024-05-24,01:00-02:00,2024,5,24,5,0,2,1,0,1,27414,19039.244,,,2024-05-24 01:00:00,2071.009
2024-05-24,02:00-03:00,2024,5,24,5,0,2,2,0,1,26797,18513.221,,,2024-05-24 02:00:00,1884.287
2024-05-24,03:00-04:00,2024,5,24,5,0,2,3,0,1,26400,18338.036,,,2024-05-24 03:00:00,1654.264
2024-05-24,04:00-05:00,2024,5,24,5,0,2,4,0,1,26884,18968.995,,,2024-05-24 04:00:00,1429.143
2024-05-24,05:00-06:00,2024,5,24,5,0,2,5,0,1,27994,20040.445,,,2024-05-24 05:00:00,1683.424
